Sample_Index,IR_Value,Timestamp_ms
0,19840,0.00
1,19608,24.08
2,19456,48.15
3,19504,72.23
4,19636,96.31
5,19764,120.38
6,19904,144.46
7,20032,168.54
8,20152,192.61
9,20272,216.69
10,20352,240.77
11,20424,264.84
12,20504,288.92
13,20612,313.00
14,20748,337.08
15,20880,361.15
16,21008,385.23
17,21120,409.31
18,21208,433.38
19,21272,457.46
20,21312,481.54
21,21344,505.61
22,21372,529.69
23,21412,553.77
24,21440,577.84
25,21480,601.92
26,21516,626.00
27,21540,650.07
28,21556,674.15
29,21552,698.23
30,21520,722.30
31,21472,746.38
32,21412,770.46
33,21352,794.53
34,21296,818.61
35,21248,842.69
36,21212,866.76
37,21180,890.84
38,21160,914.92
39,21148,938.99
40,21136,963.07
41,21124,987.15
42,21108,1011.23
43,21084,1035.30
44,21056,1059.38
45,21020,1083.46
46,20980,1107.53
47,20912,1131.61
48,20820,1155.69
49,20736,1179.76
50,20660,1203.84
51,20604,1227.92
52,20576,1251.99
53,20572,1276.07
54,20584,1300.15
55,20600,1324.22
56,20592,1348.30
57,20592,1372.38
58,20592,1396.45
59,20588,1420.53
60,20588,1444.61
61,20592,1468.68
62,20588,1492.76
63,20564,1516.84
64,20576,1540.91
65,20612,1564.99
66,20648,1589.07
67,20692,1613.14
68,20744,1637.22
69,20816,1661.30
70,20880,1685.38
71,20940,1709.45
72,21004,1733.53
73,21064,1757.61
74,21116,1781.68
75,21160,1805.76
76,21188,1829.84
77,21180,1853.91
78,21148,1877.99
79,21092,1902.07
80,21036,1926.14
81,20996,1950.22
82,20976,1974.30
83,20980,1998.37
84,20996,2022.45
85,21020,2046.53
86,21056,2070.60
87,21096,2094.68
88,21136,2118.76
89,21168,2142.83
90,21192,2166.91
91,21216,2190.99
92,21228,2215.06
93,21236,2239.14
94,21244,2263.22
95,21244,2287.29
96,21256,2311.37
97,21272,2335.45
98,21284,2359.53
99,21300,2383.60
100,21316,2407.68
101,21336,2431.76
102,21364,2455.83
103,21384,2479.91
104,21412,2503.99
105,21440,2528.06
106,21452,2552.14
107,21440,2576.22
108,21396,2600.29
109,21340,2624.37
110,21272,2648.45
111,21216,2672.52
112,21184,2696.60
113,21172,2720.68
