Sample_Index,IR_Value,Timestamp_ms
0,21056,0.00
1,21068,21.46
2,20552,42.93
3,20528,64.39
4,20756,85.86
5,21140,107.32
6,21452,128.79
7,21688,150.25
8,21864,171.72
9,22008,193.18
10,22144,214.65
11,22260,236.11
12,22368,257.58
13,22464,279.04
14,22560,300.50
15,22652,321.97
16,22728,343.43
17,22796,364.90
18,22840,386.36
19,22872,407.83
20,22896,429.29
21,22876,450.76
22,22816,472.22
23,22736,493.69
24,22632,515.15
25,22540,536.62
26,22476,558.08
27,22428,579.54
28,22412,601.01
29,22420,622.47
30,22444,643.94
31,22468,665.40
32,22488,686.87
33,22496,708.33
34,22496,729.80
35,22492,751.26
36,22476,772.73
37,22452,794.19
38,22420,815.66
39,22388,837.12
40,22364,858.58
41,22360,880.05
42,22364,901.51
43,22364,922.98
44,22372,944.44
45,22388,965.91
46,22400,987.37
47,22416,1008.84
48,22436,1030.30
49,22456,1051.77
50,22472,1073.23
51,22500,1094.70
52,22544,1116.16
53,22596,1137.63
54,22648,1159.09
55,22684,1180.55
56,22716,1202.02
57,22756,1223.48
58,22800,1244.95
59,22852,1266.41
60,22912,1287.88
61,22968,1309.34
62,23020,1330.81
63,23080,1352.27
64,23132,1373.74
65,23156,1395.20
66,23132,1416.67
67,23060,1438.13
68,22968,1459.59
69,22876,1481.06
70,22812,1502.52
71,22784,1523.99
72,22764,1545.45
73,22756,1566.92
74,22752,1588.38
75,22748,1609.85
76,22760,1631.31
77,22776,1652.78
78,22792,1674.24
79,22804,1695.71
80,22812,1717.17
81,22812,1738.63
82,22804,1760.10
83,22808,1781.56
84,22812,1803.03
85,22816,1824.49
86,22824,1845.96
87,22836,1867.42
88,22856,1888.89
89,22876,1910.35
90,22892,1931.82
91,22916,1953.28
92,22936,1974.75
93,22960,1996.21
94,22976,2017.67
95,22992,2039.14
96,23004,2060.60
97,23020,2082.07
98,23032,2103.53
99,23048,2125.00
100,23068,2146.46
101,23096,2167.93
102,23120,2189.39
103,23148,2210.86
104,23156,2232.32
105,23132,2253.79
106,23072,2275.25
107,23000,2296.71
108,22920,2318.18
109,22864,2339.64
110,22832,2361.11
111,22828,2382.57
112,22840,2404.04
113,22868,2425.50
114,22896,2446.97
115,22928,2468.43
116,22968,2489.90
117,22992,2511.36
118,23012,2532.83
119,23024,2554.29
120,23028,2575.75
121,23028,2597.22
122,23032,2618.68
123,23028,2640.15
124,23036,2661.61
125,23048,2683.08
126,23068,2704.54
127,23092,2726.01
128,23124,2747.47
129,23152,2768.94
130,23180,2790.40
131,23204,2811.87
132,23232,2833.33
133,23264,2854.79
134,23300,2876.26
135,23336,2897.72
136,23368,2919.19
137,23392,2940.65
138,23392,2962.12
139,23368,2983.58
140,23316,3005.05
141,23252,3026.51
142,23204,3047.98
143,23180,3069.44
144,23168,3090.91
145,23176,3112.37
146,23196,3133.84
147,23220,3155.30
148,23248,3176.76
149,23284,3198.23
150,23316,3219.69
151,23344,3241.16
152,23360,3262.62
153,23380,3284.09
154,23388,3305.55
155,23400,3327.02
156,23412,3348.48
157,23424,3369.95
158,23444,3391.41
159,23468,3412.88
160,23492,3434.34
161,23520,3455.80
162,23548,3477.27
163,23584,3498.73
164,23612,3520.20
165,23644,3541.66
166,23668,3563.13
167,23700,3584.59
168,23716,3606.06
169,23704,3627.52
170,23668,3648.99
171,23616,3670.45
172,23564,3691.92
173,23520,3713.38
174,23492,3734.84
175,23480,3756.31
176,23484,3777.77
177,23496,3799.24
178,23516,3820.70
179,23540,3842.17
180,23564,3863.63
181,23588,3885.10
182,23604,3906.56
183,23616,3928.03
184,23612,3949.49
185,23612,3970.96
186,23616,3992.42
187,23620,4013.88
188,23628,4035.35
189,23644,4056.81
190,23660,4078.28
191,23672,4099.74
192,23692,4121.21
193,23716,4142.67
194,23732,4164.14
195,23752,4185.60
196,23776,4207.07
197,23800,4228.53
198,23792,4250.00
199,23760,4271.46
200,23712,4292.92
201,23652,4314.39
202,23600,4335.85
203,23564,4357.32
204,23548,4378.78
205,23552,4400.25
206,23560,4421.71
207,23576,4443.18
208,23592,4464.64
209,23612,4486.11
210,23636,4507.57
211,23652,4529.04
212,23664,4550.50
213,23668,4571.96
214,23668,4593.43
215,23668,4614.89
216,23672,4636.36
217,23676,4657.82
218,23688,4679.29
219,23704,4700.75
220,23724,4722.22
221,23748,4743.68
222,23768,4765.15
223,23792,4786.61
224,23808,4808.08
225,23836,4829.54
226,23856,4851.00
227,23884,4872.47
228,23900,4893.93
229,23900,4915.40
230,23864,4936.86
231,23812,4958.33
232,23752,4979.79
233,23704,5001.26
234,23672,5022.72
235,23652,5044.19
236,23652,5065.65
237,23660,5087.12
238,23664,5108.58
239,23684,5130.04
240,23700,5151.51
241,23716,5172.97
242,23740,5194.44
243,23756,5215.90
244,23772,5237.37
245,23780,5258.83
246,23784,5280.30
247,23792,5301.76
248,23804,5323.23
249,23820,5344.69
250,23832,5366.16
251,23852,5387.62
252,23872,5409.09
253,23892,5430.55
254,23916,5452.01
255,23932,5473.48
256,23952,5494.94
257,23972,5516.41
258,23988,5537.87
259,24008,5559.34
260,24036,5580.80
261,24060,5602.27
262,24092,5623.73
263,24116,5645.20
264,24140,5666.66
265,24156,5688.13
266,24172,5709.59
267,24192,5731.05
268,24212,5752.52
269,24228,5773.98
270,24216,5795.45
271,24192,5816.91
272,24148,5838.38
273,24112,5859.84
274,24092,5881.31
275,24080,5902.77
276,24080,5924.24
277,24084,5945.70
278,24088,5967.17
279,24092,5988.63
280,24100,6010.09
281,24112,6031.56
282,24124,6053.02
283,24132,6074.49
284,24140,6095.95
285,24144,6117.42
286,24148,6138.88
287,24152,6160.35
288,24156,6181.81
289,24164,6203.28
290,24172,6224.74
291,24180,6246.21
292,24196,6267.67
293,24204,6289.13
294,24212,6310.60
295,24224,6332.06
296,24236,6353.53
297,24244,6374.99
298,24248,6396.46
299,24260,6417.92
300,24268,6439.39
301,24280,6460.85
302,24288,6482.32
303,24296,6503.78
304,24304,6525.25
305,24316,6546.71
306,24320,6568.17
307,24332,6589.64
308,24336,6611.10
309,24344,6632.57
310,24356,6654.03
