Sample_Index,IR_Value,Timestamp_ms
0,20472,0.00
1,20548,20.45
2,20620,40.90
3,20728,61.36
4,20860,81.81
5,20984,102.26
6,21092,122.71
7,21192,143.17
8,21280,163.62
9,21376,184.07
10,21468,204.52
11,21552,224.98
12,21628,245.43
13,21700,265.88
14,21756,286.33
15,21800,306.79
16,21852,327.24
17,21896,347.69
18,21940,368.14
19,21984,388.60
20,22024,409.05
21,22076,429.50
22,22128,449.95
23,22152,470.40
24,22172,490.86
25,22200,511.31
26,22236,531.76
27,22276,552.21
28,22280,572.67
29,22296,593.12
30,22332,613.57
31,22412,634.02
32,22488,654.48
33,22536,674.93
34,22564,695.38
35,22584,715.83
36,22600,736.29
37,22600,756.74
38,22596,777.19
39,22612,797.64
40,22612,818.10
41,22616,838.55
42,22624,859.00
43,22636,879.45
44,22648,899.90
45,22656,920.36
46,22668,940.81
47,22688,961.26
48,22704,981.71
49,22724,1002.17
50,22748,1022.62
51,22772,1043.07
52,22792,1063.52
53,22816,1083.98
54,22836,1104.43
55,22852,1124.88
56,22872,1145.33
57,22892,1165.79
58,22912,1186.24
59,22932,1206.69
60,22948,1227.14
61,22948,1247.59
62,22944,1268.05
63,22940,1288.50
64,22936,1308.95
65,22936,1329.40
66,22948,1349.86
67,22956,1370.31
68,22976,1390.76
69,22996,1411.21
70,23012,1431.67
71,23028,1452.12
72,23040,1472.57
73,23048,1493.02
74,23052,1513.48
75,23064,1533.93
76,23072,1554.38
77,23088,1574.83
78,23104,1595.29
79,23132,1615.74
80,23164,1636.19
81,23200,1656.64
82,23228,1677.09
83,23244,1697.55
84,23268,1718.00
85,23288,1738.45
86,23312,1758.90
87,23328,1779.36
88,23344,1799.81
89,23356,1820.26
90,23372,1840.71
91,23384,1861.17
92,23396,1881.62
93,23412,1902.07
94,23424,1922.52
95,23424,1942.98
96,23412,1963.43
97,23400,1983.88
98,23380,2004.33
99,23372,2024.79
100,23372,2045.24
101,23380,2065.69
102,23384,2086.14
103,23396,2106.59
104,23404,2127.05
105,23412,2147.50
106,23420,2167.95
107,23428,2188.40
108,23436,2208.86
109,23440,2229.31
110,23440,2249.76
111,23440,2270.21
112,23444,2290.67
113,23444,2311.12
114,23448,2331.57
115,23456,2352.02
116,23464,2372.48
117,23468,2392.93
118,23472,2413.38
119,23484,2433.83
120,23492,2454.29
121,23500,2474.74
122,23508,2495.19
123,23512,2515.64
124,23520,2536.09
125,23528,2556.55
126,23524,2577.00
127,23516,2597.45
128,23492,2617.90
129,23472,2638.36
130,23452,2658.81
131,23432,2679.26
132,23424,2699.71
133,23420,2720.17
134,23424,2740.62
135,23424,2761.07
136,23428,2781.52
137,23432,2801.98
138,23436,2822.43
139,23436,2842.88
140,23436,2863.33
141,23424,2883.79
142,23420,2904.24
143,23416,2924.69
144,23408,2945.14
145,23404,2965.59
146,23400,2986.05
147,23404,3006.50
148,23404,3026.95
149,23412,3047.40
150,23416,3067.86
151,23420,3088.31
152,23424,3108.76
153,23428,3129.21
154,23436,3149.67
155,23440,3170.12
156,23436,3190.57
157,23416,3211.02
158,23384,3231.48
159,23348,3251.93
160,23316,3272.38
161,23288,3292.83
162,23272,3313.29
163,23264,3333.74
164,23256,3354.19
165,23260,3374.64
166,23260,3395.09
167,23264,3415.55
168,23268,3436.00
169,23264,3456.45
170,23264,3476.90
171,23256,3497.36
172,23248,3517.81
173,23236,3538.26
174,23228,3558.71
175,23224,3579.17
176,23220,3599.62
177,23216,3620.07
178,23220,3640.52
179,23220,3660.98
180,23224,3681.43
181,23228,3701.88
182,23236,3722.33
183,23240,3742.78
184,23244,3763.24
185,23248,3783.69
186,23252,3804.14
187,23256,3824.59
188,23256,3845.05
189,23248,3865.50
190,23208,3885.95
191,23160,3906.40
192,23112,3926.86
193,23072,3947.31
194,23036,3967.76
195,23020,3988.21
196,23012,4008.67
197,23008,4029.12
198,23012,4049.57
199,23020,4070.02
200,23028,4090.48
201,23032,4110.93
202,23036,4131.38
203,23040,4151.83
204,23040,4172.28
205,23036,4192.74
206,23040,4213.19
207,23036,4233.64
208,23040,4254.09
209,23048,4274.55
210,23052,4295.00
211,23064,4315.45
212,23076,4335.90
213,23084,4356.36
214,23092,4376.81
215,23104,4397.26
216,23112,4417.71
217,23124,4438.17
218,23132,4458.62
219,23140,4479.07
220,23152,4499.52
221,23160,4519.98
222,23160,4540.43
223,23140,4560.88
224,23112,4581.33
225,23088,4601.78
226,23072,4622.24
227,23068,4642.69
228,23064,4663.14
229,23072,4683.59
230,23084,4704.05
231,23096,4724.50
232,23108,4744.95
233,23120,4765.40
234,23136,4785.86
235,23148,4806.31
236,23156,4826.76
237,23160,4847.21
238,23164,4867.67
239,23172,4888.12
240,23180,4908.57
241,23188,4929.02
242,23200,4949.48
243,23212,4969.93
244,23224,4990.38
245,23236,5010.83
246,23252,5031.28
247,23260,5051.74
248,23272,5072.19
249,23280,5092.64
250,23296,5113.09
251,23308,5133.55
252,23316,5154.00
253,23332,5174.45
254,23344,5194.90
255,23348,5215.36
256,23344,5235.81
257,23332,5256.26
258,23316,5276.71
