Sample_Index,IR_Value,Timestamp_ms
0,19960,0.00
1,19660,19.97
2,20028,39.94
3,20364,59.91
4,20652,79.89
5,20964,99.86
6,21316,119.83
7,21624,139.80
8,21872,159.77
9,22064,179.74
10,22212,199.71
11,22332,219.68
12,22432,239.66
13,22488,259.63
14,22480,279.60
15,22464,299.57
16,22440,319.54
17,22368,339.51
18,22240,359.48
19,22088,379.45
20,21940,399.43
21,21832,419.40
22,21740,439.37
23,21676,459.34
24,21668,479.31
25,21704,499.28
26,21728,519.25
27,21716,539.22
28,21716,559.20
29,21684,579.17
30,21644,599.14
31,21580,619.11
32,21496,639.08
33,21436,659.05
34,21400,679.02
35,21388,698.99
36,21384,718.97
37,21376,738.94
38,21392,758.91
39,21416,778.88
40,21436,798.85
41,21464,818.82
42,21484,838.79
43,21496,858.77
44,21516,878.74
45,21548,898.71
46,21564,918.68
47,21552,938.65
48,21484,958.62
49,21392,978.59
50,21296,998.56
51,21224,1018.54
52,21184,1038.51
53,21180,1058.48
54,21212,1078.45
55,21256,1098.42
56,21416,1118.39
57,21604,1138.36
58,21664,1158.33
59,21672,1178.31
60,21676,1198.28
61,21668,1218.25
62,21664,1238.22
63,21688,1258.19
64,21716,1278.16
65,21748,1298.13
66,21772,1318.10
67,21796,1338.08
68,21820,1358.05
69,21856,1378.02
70,21892,1397.99
71,21924,1417.96
72,21960,1437.93
73,21996,1457.90
74,22008,1477.87
75,22024,1497.85
76,22024,1517.82
77,21992,1537.79
78,21924,1557.76
79,21828,1577.73
80,21728,1597.70
81,21656,1617.67
82,21628,1637.65
83,21636,1657.62
84,21664,1677.59
85,21700,1697.56
86,21752,1717.53
87,21796,1737.50
88,21840,1757.47
89,21864,1777.44
90,21860,1797.42
91,21832,1817.39
92,21808,1837.36
93,21788,1857.33
94,21784,1877.30
95,21792,1897.27
96,21804,1917.24
97,21804,1937.21
98,21816,1957.19
99,21828,1977.16
100,21840,1997.13
101,21844,2017.10
102,21848,2037.07
103,21848,2057.04
104,21848,2077.01
105,21844,2096.98
106,21824,2116.96
107,21760,2136.93
108,21664,2156.90
109,21560,2176.87
110,21464,2196.84
111,21388,2216.81
112,21344,2236.78
113,21328,2256.75
114,21336,2276.73
115,21364,2296.70
116,21400,2316.67
117,21412,2336.64
118,21420,2356.61
119,21408,2376.58
120,21400,2396.55
121,21392,2416.53
122,21392,2436.50
123,21380,2456.47
124,21356,2476.44
125,21320,2496.41
126,21292,2516.38
127,21272,2536.35
128,21260,2556.32
129,21236,2576.30
130,21224,2596.27
131,21208,2616.24
132,21196,2636.21
133,21168,2656.18
134,21144,2676.15
135,21120,2696.12
136,21076,2716.09
137,20988,2736.07
138,20888,2756.04
139,20800,2776.01
140,20744,2795.98
141,20720,2815.95
142,20716,2835.92
143,20704,2855.89
144,20692,2875.86
145,20704,2895.84
146,20716,2915.81
147,20728,2935.78
148,20760,2955.75
149,20792,2975.72
150,20812,2995.69
151,20820,3015.66
152,20824,3035.63
153,20824,3055.61
154,20824,3075.58
155,20836,3095.55
156,20852,3115.52
157,20880,3135.49
158,20904,3155.46
159,20900,3175.43
160,20888,3195.41
161,20868,3215.38
162,20892,3235.35
163,20932,3255.32
164,20952,3275.29
165,20964,3295.26
166,20980,3315.23
167,20988,3335.20
168,21008,3355.18
169,20988,3375.15
170,20916,3395.12
171,20796,3415.09
172,20684,3435.06
173,20608,3455.03
174,20572,3475.00
175,20564,3494.97
176,20576,3514.95
177,20596,3534.92
178,20620,3554.89
179,20652,3574.86
180,20680,3594.83
181,20692,3614.80
182,20700,3634.77
183,20704,3654.74
184,20700,3674.72
185,20696,3694.69
186,20700,3714.66
187,20708,3734.63
188,20724,3754.60
189,20756,3774.57
190,20788,3794.54
191,20820,3814.51
192,20848,3834.49
193,20868,3854.46
194,20892,3874.43
195,20916,3894.40
196,20932,3914.37
197,20956,3934.34
198,20976,3954.31
199,21000,3974.28
200,21012,3994.26
201,21016,4014.23
202,21020,4034.20
203,21032,4054.17
204,21056,4074.14
205,21084,4094.11
206,21108,4114.08
207,21120,4134.06
208,21120,4154.03
209,21080,4174.00
210,21000,4193.97
211,20912,4213.94
212,20852,4233.91
213,20828,4253.88
214,20824,4273.85
215,20840,4293.83
216,20852,4313.80
217,20872,4333.77
218,20900,4353.74
219,20932,4373.71
220,20964,4393.68
221,20988,4413.65
222,21012,4433.62
223,21036,4453.60
224,21052,4473.57
225,21072,4493.54
226,21092,4513.51
227,21120,4533.48
228,21148,4553.45
229,21176,4573.42
230,21208,4593.39
231,21240,4613.37
232,21264,4633.34
233,21292,4653.31
234,21328,4673.28
235,21348,4693.25
236,21368,4713.22
237,21388,4733.19
238,21416,4753.16
239,21444,4773.14
240,21468,4793.11
241,21492,4813.08
242,21516,4833.05
243,21544,4853.02
244,21564,4872.99
245,21592,4892.96
246,21612,4912.94
247,21632,4932.91
248,21656,4952.88
249,21688,4972.85
250,21708,4992.82
251,21724,5012.79
252,21716,5032.76
253,21684,5052.73
254,21644,5072.71
255,21600,5092.68
256,21572,5112.65
257,21552,5132.62
258,21548,5152.59
259,21544,5172.56
260,21552,5192.53
261,21568,5212.50
262,21588,5232.48
263,21604,5252.45
264,21624,5272.42
265,21636,5292.39
266,21656,5312.36
267,21664,5332.33
268,21672,5352.30
269,21684,5372.27
270,21696,5392.25
271,21712,5412.22
272,21728,5432.19
273,21748,5452.16
274,21772,5472.13
275,21792,5492.10
276,21812,5512.07
277,21832,5532.04
278,21852,5552.02
279,21880,5571.99
280,21900,5591.96
281,21928,5611.93
282,21952,5631.90
283,21972,5651.87
284,21992,5671.84
285,22012,5691.82
286,22036,5711.79
287,22060,5731.76
288,22084,5751.73
289,22108,5771.70
290,22132,5791.67
291,22152,5811.64
292,22160,5831.61
293,22148,5851.59
294,22132,5871.56
295,22112,5891.53
296,22096,5911.50
297,22088,5931.47
298,22092,5951.44
299,22092,5971.41
300,22100,5991.38
301,22112,6011.36
302,22124,6031.33
303,22140,6051.30
304,22152,6071.27
305,22164,6091.24
306,22176,6111.21
307,22188,6131.18
308,22200,6151.15
309,22220,6171.13
310,22228,6191.10
311,22240,6211.07
312,22256,6231.04
313,22272,6251.01
314,22292,6270.98
315,22312,6290.95
316,22332,6310.92
317,22352,6330.90
318,22372,6350.87
319,22388,6370.84
320,22408,6390.81
321,22428,6410.78
322,22448,6430.75
323,22472,6450.72
324,22488,6470.70
325,22512,6490.67
326,22532,6510.64
327,22544,6530.61
328,22564,6550.58
329,22584,6570.55
330,22600,6590.52
331,22624,6610.49
332,22644,6630.47
333,22664,6650.44
334,22668,6670.41
335,22664,6690.38
336,22652,6710.35
337,22636,6730.32
338,22632,6750.29
