Sample_Index,IR_Value,Timestamp_ms
0,24408,0.00
1,24372,22.95
2,24352,45.90
3,24344,68.85
4,24332,91.80
5,24312,114.75
6,24284,137.70
7,24256,160.65
8,24244,183.60
9,24260,206.55
10,24292,229.50
11,24320,252.45
12,24340,275.40
13,24344,298.35
14,24352,321.30
15,24368,344.25
16,24384,367.20
17,24400,390.15
18,24420,413.10
19,24440,436.05
20,24452,459.00
21,24464,481.95
22,24468,504.90
23,24468,527.85
24,24468,550.80
25,24476,573.75
26,24484,596.69
27,24492,619.64
28,24496,642.59
29,24500,665.54
30,24512,688.49
31,24528,711.44
32,24540,734.39
33,24556,757.34
34,24564,780.29
35,24572,803.24
36,24580,826.19
37,24584,849.14
38,24592,872.09
39,24596,895.04
40,24600,917.99
41,24612,940.94
42,24612,963.89
43,24624,986.84
44,24628,1009.79
45,24636,1032.74
46,24648,1055.69
47,24652,1078.64
48,24656,1101.59
49,24652,1124.54
50,24648,1147.49
51,24656,1170.44
52,24660,1193.39
53,24668,1216.34
54,24676,1239.29
55,24688,1262.24
56,24692,1285.19
57,24696,1308.14
58,24708,1331.09
59,24716,1354.04
60,24716,1376.99
61,24724,1399.94
62,24728,1422.89
63,24732,1445.84
64,24740,1468.79
65,24740,1491.74
66,24748,1514.69
67,24752,1537.64
68,24752,1560.59
69,24756,1583.54
70,24764,1606.49
71,24764,1629.44
72,24768,1652.39
73,24772,1675.34
74,24776,1698.29
75,24784,1721.24
76,24788,1744.19
77,24788,1767.13
78,24788,1790.08
79,24792,1813.03
80,24796,1835.98
81,24796,1858.93
82,24796,1881.88
83,24800,1904.83
84,24808,1927.78
85,24816,1950.73
86,24816,1973.68
87,24820,1996.63
88,24828,2019.58
89,24836,2042.53
90,24836,2065.48
91,24836,2088.43
92,24836,2111.38
93,24840,2134.33
94,24844,2157.28
95,24852,2180.23
96,24852,2203.18
97,24860,2226.13
98,24868,2249.08
99,24868,2272.03
100,24876,2294.98
101,24884,2317.93
102,24888,2340.88
103,24896,2363.83
104,24900,2386.78
105,24904,2409.73
106,24908,2432.68
107,24912,2455.63
108,24908,2478.58
109,24912,2501.53
110,24912,2524.48
111,24916,2547.43
112,24912,2570.38
113,24916,2593.33
114,24920,2616.28
115,24920,2639.23
116,24924,2662.18
117,24928,2685.13
118,24924,2708.08
119,24928,2731.03
120,24932,2753.98
121,24936,2776.93
122,24944,2799.88
123,24944,2822.83
124,24940,2845.78
125,24940,2868.73
126,24944,2891.68
127,24952,2914.63
128,24956,2937.57
129,24964,2960.52
130,24964,2983.47
131,24964,3006.42
132,24964,3029.37
133,24960,3052.32
134,24960,3075.27
135,24960,3098.22
136,24964,3121.17
