Sample_Index,IR_Value,Timestamp_ms
0,19948,0.00
1,19944,20.03
2,19964,40.06
3,19996,60.08
4,20040,80.11
5,20084,100.14
6,20120,120.17
7,20148,140.20
8,20168,160.23
9,20180,180.25
10,20184,200.28
11,20176,220.31
12,20176,240.34
13,20180,260.37
14,20180,280.40
15,20188,300.42
16,20192,320.45
17,20208,340.48
18,20224,360.51
19,20248,380.54
20,20276,400.57
21,20304,420.59
22,20344,440.62
23,20380,460.65
24,20388,480.68
25,20352,500.71
26,20256,520.74
27,20136,540.76
28,20024,560.79
29,19944,580.82
30,19904,600.85
31,19892,620.88
32,19912,640.91
33,19948,660.93
34,19996,680.96
35,20056,700.99
36,20112,721.02
37,20152,741.05
38,20172,761.08
39,20188,781.10
40,20196,801.13
41,20204,821.16
42,20208,841.19
43,20220,861.22
44,20236,881.25
45,20256,901.27
46,20280,921.30
47,20316,941.33
48,20344,961.36
49,20352,981.39
50,20368,1001.41
51,20404,1021.44
52,20452,1041.47
53,20500,1061.50
54,20508,1081.53
55,20472,1101.56
56,20400,1121.58
57,20320,1141.61
58,20256,1161.64
59,20228,1181.67
60,20236,1201.70
61,20264,1221.73
62,20308,1241.75
63,20340,1261.78
64,20368,1281.81
65,20396,1301.84
66,20412,1321.87
67,20416,1341.90
68,20428,1361.92
69,20436,1381.95
70,20444,1401.98
71,20456,1422.01
72,20468,1442.04
73,20484,1462.07
74,20504,1482.09
75,20532,1502.12
76,20564,1522.15
77,20596,1542.18
78,20628,1562.21
79,20664,1582.24
80,20692,1602.26
81,20716,1622.29
82,20744,1642.32
83,20752,1662.35
84,20732,1682.38
85,20676,1702.41
86,20600,1722.43
87,20524,1742.46
88,20468,1762.49
89,20452,1782.52
90,20456,1802.55
91,20472,1822.58
92,20504,1842.60
93,20548,1862.63
94,20596,1882.66
95,20652,1902.69
96,20700,1922.72
97,20728,1942.74
98,20740,1962.77
99,20744,1982.80
100,20740,2002.83
101,20744,2022.86
102,20752,2042.89
103,20764,2062.91
