0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
2499.762565467088,2512.5422131789014,2540.4258625328166,2580.017208506611,2629.492412704944,2687.969217133108,2754.366393500989,2826.190972063803,2898.650756377886,2964.3765222812144,3013.895576618228,3036.837782273623,3023.678192777689,2967.646569061164,2866.3170699739353,2722.411899808106,2543.564880499429,2341.142033168918,2128.532107986024,1919.419302682913,1726.3964997580845,1560.0090386679774,1428.1301207376866,1335.5547274767912,1283.798896283796,1271.1658841896658,1293.1088063019224,1342.8230771501248,1411.9430789715898,1491.2469207741285,1571.3554549652604,1643.4757169242407,1700.2350214939806,1736.5682878699824,1750.4863689723052,1743.4459637161417,1720.0681894890824,1687.161752781896,1652.3094056787756,1622.4812221334855,1603.0984082728482,1597.7103981557545,1608.1376396326714,1634.7549233021114,1676.6195130202286,1731.333129744957,1794.748123566384,1860.7741840521512,1921.559488894025,1968.2231664629142,1992.1521145308375,1986.6859999037772,1948.828909997994,1880.4891804716292,1788.7380550253504,1684.7743533978378,1581.694029749035,1491.6519960524195,1423.3128897353238,1380.411068793733,1361.7943481636642,1362.7479497086074,1376.9689129405017,1398.446262992873,1422.6829624487623,1447.0343306084258,1470.2695381065346,1491.6810961141662,1510.1489254473654,1523.5350254646696,1528.667828423865,1521.9874550867692,1500.6878981501682,1463.9667997236638,1413.8750035080323,1355.3451822850304,1295.2905185084066,1241.0759958217761,1198.9507929435335,1173.0177676285182,1165.0194921787215,1174.8267087336044,1201.2422720472102,1242.69236982917,1297.5308211880385,1363.9078475331817,1439.3367325625313,1520.1821746556973,1601.3043479810447,1676.0524555061027,1736.7290163826042,1775.5431872877973,1785.9358003261727,1764.0027210984347,1709.608851119602,1626.7479499151052,1522.8487620446508,1407.0837033471628,1288.1880459659585,1172.5938419789552
642.5862392253953,702.8372771426714,761.8223725579272,806.0706481560396,823.4292496228175,805.4846295144351,749.4962200043013,659.3123594308815,544.890547450504,420.3852229252788,301.23372508613545,201.06889491442018,129.37559896052775,90.49965526689927,84.06784728571571,106.37455107485196,152.05826295372393,215.48040747596673,291.5098635108602,375.71412311708883,464.127212169631,552.8038738434251,637.3553577591581,712.6494985173706,772.8445853812719,811.8812938734233,824.4534204698734,807.3145114959201,760.5873801577123,688.6010274125014,599.7868575885242,505.4066299464147,417.33541511088987,345.5872004476975,296.45241981274063,271.85417249132115,269.9739981913927,286.69922933603294,317.2532993389383,357.4861536099677,404.565735402303,457.0638156363693,514.5803969761489,577.0896009502692,644.164962647806,714.2169050289383,783.8834826405658,847.7459268768687,898.5515207654922,928.0732037903869,928.5950639933712,894.7998160021066,825.6051909698269,725.3458700898456,603.7402537697111,474.3941046295696,352.1216444766574,249.87515870960982,176.268680804099,134.42978078474212,122.36739623715106,134.50540550748764,163.7328156763805,203.3176470333801,248.23762979177664,295.7552680048359,345.2867241700896,397.7316123634585,454.46434393549094,516.1897858537023,581.8756094274307,647.994355815236,708.3132571218948,754.4215172581961,777.0559963870838,768.0780481358055,722.7056349810177,641.393916292108,530.6914340428613,402.58169018688193,272.2784222323737,155.03811462722655,62.98847190750183,2.9785738555899823,-23.980338243018302,-21.74020084699004,2.9396301793580095,42.58680786195289,90.81206380595603,143.34271922065875,198.21969263152084,255.2910450187,315.23626037243673,378.384798918995,443.5945146352923,507.4519892359765,564.0383603280778,605.4409304678593,623.0547989360039,609.5087016036496
175.59684854198136,172.5027116640888,165.67624331792126,158.03454055432425,152.39001125496117,150.9432996863712,154.99276561432424,164.91312583142448,180.33973888890057,200.43125553512294,224.09244217117487,250.09818596978465,277.12830091082003,303.76725275111886,328.5309499517579,349.9621258077276,366.8025278352809,378.21625866905526,384.0094914505823,384.7719869334199,381.86608027714044,377.22311754205384,372.976978727334,371.0411834751841,372.770721089912,378.81078944962286,389.14235637170174,403.2477104244026,420.287776398666,439.21491406509386,458.8108620938218,477.6980510042043,494.3941853390586,507.4589116826271,515.732122424383,518.6088768786365,516.2575401864476,509.683380981893,500.5813289878549,491.00223483740683,482.93932596017083,477.9731619653317,477.07080727207494,480.5486282196042,488.13680061069545,499.0676091479399,512.1473619858252,525.8284825357653,538.3328978781379,547.8688043784149,552.9370059154961,552.6647968475694,547.0635775462173,537.1057761505043,524.5683148817013,511.67819833486243,500.6760144230295,493.43606550501255,491.2341505026089,494.6718511460029,503.7036853883359,517.7007558837269,535.5145231288597,555.5480323237189,575.8700510943961,594.4060947860364,609.2134395267308,618.8085956974307,622.4787545033417,620.485582475253,614.0751629327833,605.2552256352618,596.3840324128322,589.695235232383,586.9081869251419,589.025748263809,596.3350770161743,608.5533288036144,625.0299682197978,644.9295010610712,667.3534508029182,691.3955738436019,716.1457433278948,740.6658224838463,763.9635310544975,784.993199471058,802.7124537903444,816.2130199551798,824.9161573981067,828.7833990244203,828.4592390697577,825.2587081201358,820.9562064340773,817.4146231659635,816.1750736420502,818.1547037928224,823.5513636653316,831.9608785423951,842.6313769105172,854.7461546071668
691.3955738436019,716.1457433278948,740.6658224838463,763.9635310544975,784.993199471058,802.7124537903444,816.2130199551798,824.9161573981067,828.7833990244203,828.4592390697577,825.2587081201358,820.9562064340773,817.4146231659635,816.1750736420502,818.1547037928224,823.5513636653316,831.9608785423951,842.6313769105172,854.7461546071668,867.6426014575001,880.9182761444009,894.4210370856259,908.1515950186267,922.1212787912859,936.2117222239373,950.0811230165048,963.1516347620056,974.691799496791,983.9798021816881,990.504981247566,994.1444054254706,995.2472966982842,994.5823101313301,993.1538499207691,991.95622532516,991.7707413605275,993.0897710563319,996.1814701693362,1001.2340010171557,1008.4841421860241,1018.2554518425588,1030.8852238243842,1046.5725357203708,1065.2062896939672,1086.2291672006613,1108.5750001536783,1130.69881530605,1150.7067357480994,1166.5835529822177,1176.502384601404,1179.1787278568447,1174.200996032777,1162.2418235542855,1145.0528010793903,1125.1946089746575,1105.550606382387,1088.7662164756716,1076.7877221687459,1070.622801290177,1070.3482686296168,1075.3043706063977,1084.3739375556113,1096.2505284646536,1109.6335527864805,1123.3279942852091,1136.259009308699,1147.4346396888463,1155.9022690477004,1160.7433654189688,1161.1353696632743,1156.4822397443932,1146.5816592212534,1131.7662566099928,1112.944026083609,1091.4877480582606,1068.987666214944,1046.9559633146807,1026.6038212121468,1008.7723949988988,994.0121765151625,982.7292350077812,975.2951332591207,972.0516314370393,973.2018785282559,978.6321515564322,987.7332967285713,999.2895615683274,1011.4858448839726,1022.0618275729457,1028.6137693658663,1029.0080247508708,1021.8258260071865,1006.7206257895012,984.5626175871658,957.2936132809084,927.5177592973764,897.9650997244743,871.0167651139463,848.4347491676342,831.3262094170481
957.2936132809084,927.5177592973764,897.9650997244743,871.0167651139463,848.4347491676342,831.3262094170481,820.2640253780661,815.437486915461,816.7291121076286,823.6797216975388,835.375508573866,850.3364880130657,866.4929790926553,881.3118066497968,892.0906734342892,896.3895050527052,892.5195994100652,879.9732362554605,859.6606847066369,833.8466347513371,805.7574701725799,778.9489858869563,756.6246575581225,741.1121083432057,733.6228187053188,734.287806982198,742.3577330270596,756.4295097813459,774.6114537142145,794.6241812101489,813.9031991682181,829.7872336489556,839.8399275114579,842.2819573424365,836.4358587967482,823.036349123852,804.2602837268333,783.3990579595079,764.2224750924819,750.2139432861447,743.9151852918785,746.5620354701643,758.0551349818195,777.1747317619073,801.8880024156341,829.6265810530616,857.4963538497648,882.4639130429921,901.5985196447233,912.421472428598,913.3439514254553,904.0930073396207,885.9702364314472,861.7931547839497,835.4544426258262,811.1783939548752,792.6867946478494,782.5262138201635,781.7277025971757,789.8203964310394,805.092120079474,824.945137920818,846.2369183187305,865.5800561610112,879.6451028632164,885.5263240006799,881.1868594819266,865.91859769792,840.6743750425892,808.1043693702467,772.1906823461585,737.5168967592343,708.3658400604236,687.9148362815496,677.7439080655179,677.7261238378229,686.2230779469636,700.4395556467392,716.816882602256,731.424711406599,740.383251163377,740.3635387667746,729.1605203829102,706.2398352878794,673.0782548308798,633.1090977732908,591.1817204556232,552.6231497430169,522.1595332915243,503.01225219386873,496.39353115018116,501.45148740485064,515.5611946984367,534.7998203101185,554.4837168143014,569.7304695491051,576.0691062308002,570.1113987052503,550.2197760232965,517.0109123946245
816.289955221795,833.3189532283765,845.6225025022278,851.9918850451897,851.9976699089208,846.1833915960939,836.0453141672532,823.7681614883285,811.7763635908254,802.2388386767448,796.6830847366962,795.8193094845473,799.5845118756187,807.3422968928684,818.1455965773127,830.9827159978416,844.9607213232381,859.4118451743648,873.9260696171184,888.3175169041468,902.5334085522296,916.5211213330864,930.0828359157705,942.7617393804823,953.8079835455046,962.2586387676705,967.1335320233954,967.7059253987363,963.7669887221925,955.7839583387918,944.8723532102131,932.5682655561537,920.4737414383006,909.9076406680715,901.6871182475861,896.0967748833639,893.0184410000975,892.1398971755982,893.1531948959789,895.8825935845813,900.3245349036462,906.6141382474327,914.9434736487174,925.4514164922391,938.0969774553898,952.528809138928,967.9747108607531,983.1886532820964,996.4977416944035,1005.9792322180297,1009.7665584059112,1006.4390204558401,995.4048277685919,977.1594339169329,953.3100238202896,926.31524540883,898.9879348021842,873.9067173254317,852.9237686999794,836.91251539311,825.7971463652655,818.8044389393302,814.8231910945531,812.7565416661647,811.788924449756,811.5348936179439,812.0697269766281,813.8544684853059,817.5696898824183,823.8768588650988,833.1400628388767,845.1593381551022,858.9808243804648,872.850235772638,884.3589869569831,890.7946784400846,889.6535102062361,879.2125868129452,859.0129823748026,830.0942117341417,794.8709989029019,756.6560906424547,718.9679264306951,684.8472615323036,656.389964083774,634.5966195911609,619.5096059261609,610.5215104279881,606.7210178840309,607.1776054828075,611.1196685977835,618.0026138117424,627.4827494008671,639.3158469071084,653.2002179520584,668.5929258626735,684.5432543242304,699.600564850396,711.8539361510007,719.1410715479633
684.5432543242304,699.600564850396,711.8539361510007,719.1410715479633,719.4210129237821,711.2448464780958,694.1984847810821,669.1596421877724,638.2373624011618,604.3613076322512,570.6320416155652,539.6584517099243,513.1191825162797,491.6798578521495,475.2399777937424,463.35814209254715,455.6632515389983,452.1024999487408,452.966083639251,458.7141595938023,469.681214845515,485.7448731377209,506.03879438437264,528.7795775451613,551.2682005316409,570.1096592740325,581.661130306324,582.6655873851845,570.9600186215623,546.0836920459124,509.5845982755593,464.868457434316,416.5695374472347,369.6050559856547,328.2105859343341,295.2577507081143,272.02437387252314,258.40141053417767,253.37681411554146,255.58488131497617,263.745081940199,276.89671338408203,294.4179561501143,315.87083471529183,340.73584862466777,368.10720026085136,396.4253879402261,423.33077546358805,445.7206342320423,460.0677826904543,462.9997464283422,452.0476106623322,426.3789316367573,387.2715238069411,338.1111629473905,283.83118688355023,229.92258688677236,181.32905312633477,141.5920913737436,112.49373695071918,94.2296319847893,85.94897276147098,86.40263212474542,94.46256549268816,109.37522725738214,130.72757615588523,158.18844888748654,191.12734893469613,228.22156071665117,267.15975532331225,304.5424508848809,336.0608182481473,356.99440801142845,362.99767206044856,351.04864146657013,320.3337363495724,272.783859494509,213.01225208633466,147.56559782234913,83.64935581743802,27.709026593436864,-15.688207471594698,-44.36195066252584,-58.35939200583152,-59.30583404469868,-49.56466125089598,-31.49494189926094,-6.990629498122542,22.644370414803245,56.53187046791627,93.86612987323731,133.49027772308656,173.52318765343333,211.15314725685124,242.69949065194191,264.0041339030974,271.14055257728836,261.3220650130659,233.7808699113133,190.32215542279533
57.524276279570195,130.27764096390862,199.4281157562809,259.1367434532427,302.5739456671149,322.93260435639934,314.8633228831251,276.0336539595807,208.3640801545736,118.44631443556099,16.796911593635404,-84.03190785959312,-171.9931418775828,-237.92761243421367,-277.02030618314416,-288.9556380718374,-276.91456071034355,-245.9353131269958,-201.26586002650862,-147.19684639165524,-86.6005679129869,-21.144792310986993,48.019868015488754,119.37197328552097,190.2079553818286,256.15569149697615,311.20873067523024,348.3883796073522,361.001343523274,344.2766858831911,296.9769530327525,222.45725118534068,128.68713499553448,27.021993340249708,-70.03111471542624,-151.36778124338886,-209.31518421901902,-240.52478883773082,-245.61104186262205,-227.89457081817363,-191.85318147935783,-141.84630604745266,-81.44560804191286,-13.419195313711667,59.801159317565,135.44221479849057,209.7776421586412,277.8117381160238,333.41909192942256,370.0139380094337,381.70440350341016,364.7326612647777,318.839517687781,248.08684951976093,160.71199640512833,67.83958641822831,-18.698077340899495,-88.76742799908477,-135.7545985353932,-157.23059665389394,-154.39490174595343,-130.71643046721954,-90.42341542884888,-37.41559714040197,25.11694699409647,94.4153533805972,167.49332367644206,240.45688052782623,308.1162552718572,364.0955032265653,401.5157449205271,414.1863566129366,398.0838207802881,352.7469698651895,282.12129785496035,194.42508486115736,100.85519389742012,13.373626106577404,-57.76285698881051,-105.90333435463337,-128.73097052420476,-127.71363940604245,-106.66757645817677,-70.08522301464414,-21.83480279661161,35.42114045696794,100.05923076806765,170.79235201867854,245.75084810322662,321.6689922587743,393.4418594910857,454.23850231675857,496.25735948626135,512.0758129938996,496.37383608883266,447.6286922567176,369.2505515726269,269.65326833458676,161.00843980087754,56.88963029639171
321.6689922587743,393.4418594910857,454.23850231675857,496.25735948626135,512.0758129938996,496.37383608883266,447.6286922567176,369.2505515726269,269.65326833458676,161.00843980087754,56.88963029639171,-30.51030325239873,-92.68691887320759,-125.9484216689741,-131.14894974820118,-112.35040974816172,-75.03861636073934,-24.527498406413354,35.02806499359778,100.88070585236271,171.31127733923077,244.86500303001628,319.48124413713725,391.7774926756983,456.711007503301,507.78661772773495,537.887945099916,540.6658431743399,512.230103407249,452.70239686041214,367.08245526363305,264.9578960402172,158.91178145697168,61.9791162371813,-15.059630564440114,-65.65054317582016,-88.11304718024607,-84.92059470529183,-61.07024234977591,-22.223615986127832,26.772890337044927,82.64804158061631,143.70700758913443,209.2518676633048,278.6928385078089,350.6235398638101,422.0977149523561,488.30397307608837,542.786683563347,578.28069819488,588.0945964733991,567.79757801848,516.7831685608295,439.179916340739,343.65325911595846,241.95208062502402,146.53161872861907,68.00821371487606,13.308313359101344,-14.93084024143226,-17.70342059731487,1.7890664221498895,39.62890067271346,92.16428882458027,156.23886112971462,228.77864584296583,306.07595702103424,383.1668813180056,453.62152322612326,509.9212877985788,544.4355888829408,550.8512513825835,525.7568857020252,469.95970776808684,389.0632243950269,292.9360785047686,194.0066249330505,104.76564432086074,35.24266268590514,-8.707780915589092,-25.798060547831863,-18.416857893846988,9.021552147111485,51.76786163986664,105.87091107236762,168.4818643392648,237.40939414815705,310.24680859408124,383.47677729725854,451.9184207489413,508.7682103117338,546.3358892245285,557.402897571819,536.9433984049037,483.77424362587675,401.5984806176797,298.9624416207306,187.92613638121378,81.71163586958626,-7.955400610044457
-84.91314233103995,-96.86885524664982,-98.54379878728035,-89.74117098581547,-71.29837091362037,-44.83601692557816,-12.571358307729588,22.80898880854749,58.27458983178282,90.64008897699443,116.85409315204181,134.37819747814007,141.59692533080107,138.1588813883629,125.13198896175341,104.88076188814621,80.6535705942224,55.98149443952128,34.0750100085502,17.399096408343482,7.510051747018252,5.112394143035388,10.215851483304103,22.272097082976092,40.229647175513016,62.519770904549226,87.03854675239921,111.20431868915408,132.14988156891044,147.06720204462425,153.67061686985105,150.6912846883502,138.27281782303285,118.1248983173023,93.3328626947019,67.82600116194848,45.64116597845063,30.20622388721544,23.849772351112712,27.63071078878962,41.446684071094175,64.2955471901572,94.55410149822957,130.18557124498884,168.85518565703768,207.98869243757883,244.83513338177067,276.59345595418847,300.6401334071636,314.8576304450638,318.01581016015956,310.1094999907919,292.5243934240308,267.91807714103567,239.78338733411636,211.7890045007736,187.0996906534674,167.89372424192527,155.205646095088,149.08570701983243,148.95750814049052,154.0135407219708,163.51438284388865,176.92285198268553,193.871390177275,214.00307921225792,236.74291153239537,261.0630815129366,285.31680508120286,307.22285209136436,324.06750684167446,333.13823506483914,332.32035578172315,320.70175861500303,298.98170853655904,269.5075238682437,235.88035372777836,202.23803079901964,172.4518258262853,149.48960984475053,135.09972652458742,129.82775957146066,133.26983335505213,144.42567796060558,162.03220992632427,184.8030405012728,211.54348169609605,241.14322893696595,272.474064696607,304.2434411683307,334.8727117297147,362.4701561000232,384.9479482031384,400.2930890698381,406.9528689053684,404.2433136053157,392.6491624722983,373.8827030629167,350.6300986363479,326.0308052033809
