Sample_Index,IR_Value,Timestamp_ms
0,24272,0.00
1,24280,20.06
2,24288,40.11
3,24296,60.17
4,24296,80.22
5,24304,100.28
6,24312,120.34
7,24320,140.39
8,24324,160.45
9,24328,180.51
10,24316,200.56
11,24300,220.62
12,24284,240.67
13,24264,260.73
14,24248,280.79
15,24236,300.84
16,24236,320.90
17,24244,340.96
18,24248,361.01
19,24244,381.07
20,24248,401.12
21,24248,421.18
22,24252,441.24
23,24256,461.29
24,24256,481.35
25,24252,501.41
26,24256,521.46
27,24256,541.52
28,24256,561.57
29,24256,581.63
30,24260,601.69
31,24264,621.74
32,24272,641.80
33,24276,661.85
34,24280,681.91
35,24284,701.97
36,24288,722.02
37,24296,742.08
38,24304,762.14
39,24308,782.19
40,24308,802.25
41,24308,822.30
42,24312,842.36
43,24320,862.42
44,24328,882.47
45,24336,902.53
46,24340,922.59
47,24340,942.64
48,24344,962.70
49,24356,982.75
50,24368,1002.81
51,24372,1022.87
52,24380,1042.92
53,24384,1062.98
54,24384,1083.04
55,24384,1103.09
56,24376,1123.15
57,24364,1143.20
58,24348,1163.26
59,24336,1183.32
60,24332,1203.37
61,24324,1223.43
62,24328,1243.48
63,24332,1263.54
64,24336,1283.60
65,24336,1303.65
66,24340,1323.71
67,24340,1343.77
68,24344,1363.82
69,24348,1383.88
70,24352,1403.93
71,24352,1423.99
72,24344,1444.05
73,24332,1464.10
74,24332,1484.16
75,24336,1504.22
76,24344,1524.27
77,24348,1544.33
78,24344,1564.38
79,24344,1584.44
80,24360,1604.50
81,24384,1624.55
82,24408,1644.61
83,24432,1664.67
84,24452,1684.72
85,24476,1704.78
86,24496,1724.83
87,24512,1744.89
88,24524,1764.95
89,24544,1785.00
90,24564,1805.06
91,24576,1825.12
92,24584,1845.17
93,24596,1865.23
94,24616,1885.28
95,24628,1905.34
96,24644,1925.40
97,24648,1945.45
98,24652,1965.51
99,24660,1985.56
100,24664,2005.62
101,24660,2025.68
102,24648,2045.73
103,24632,2065.79
104,24612,2085.85
105,24580,2105.90
106,24572,2125.96
107,24568,2146.01
108,24572,2166.07
109,24576,2186.13
110,24580,2206.18
111,24576,2226.24
112,24568,2246.30
113,24556,2266.35
114,24556,2286.41
115,24572,2306.46
116,24580,2326.52
117,24580,2346.58
118,24576,2366.63
119,24568,2386.69
120,24564,2406.75
121,24568,2426.80
122,24568,2446.86
123,24576,2466.91
124,24588,2486.97
125,24592,2507.03
126,24592,2527.08
127,24592,2547.14
128,24592,2567.19
129,24604,2587.25
130,24612,2607.31
131,24620,2627.36
132,24620,2647.42
133,24620,2667.48
134,24628,2687.53
135,24644,2707.59
136,24656,2727.64
137,24660,2747.70
138,24664,2767.76
139,24664,2787.81
140,24664,2807.87
141,24664,2827.93
142,24656,2847.98
143,24648,2868.04
144,24636,2888.09
145,24620,2908.15
146,24604,2928.21
147,24592,2948.26
148,24580,2968.32
149,24572,2988.38
150,24584,3008.43
151,24600,3028.49
152,24596,3048.54
153,24592,3068.60
154,24588,3088.66
155,24592,3108.71
156,24596,3128.77
157,24604,3148.82
158,24596,3168.88
159,24584,3188.94
160,24576,3208.99
161,24568,3229.05
162,24580,3249.11
163,24584,3269.16
164,24584,3289.22
165,24588,3309.27
166,24588,3329.33
167,24592,3349.39
168,24612,3369.44
169,24624,3389.50
170,24632,3409.56
171,24636,3429.61
172,24644,3449.67
173,24648,3469.72
174,24648,3489.78
175,24664,3509.84
176,24660,3529.89
177,24676,3549.95
178,24672,3570.01
179,24668,3590.06
180,24648,3610.12
181,24628,3630.17
182,24608,3650.23
183,24596,3670.29
184,24588,3690.34
185,24576,3710.40
186,24572,3730.45
187,24572,3750.51
188,24576,3770.57
189,24576,3790.62
190,24584,3810.68
191,24592,3830.74
192,24584,3850.79
193,24584,3870.85
194,24580,3890.90
195,24576,3910.96
196,24572,3931.02
197,24568,3951.07
198,24568,3971.13
199,24568,3991.19
200,24568,4011.24
201,24560,4031.30
202,24556,4051.35
203,24552,4071.41
204,24548,4091.47
205,24552,4111.52
206,24552,4131.58
207,24552,4151.64
208,24548,4171.69
209,24532,4191.75
210,24516,4211.80
211,24492,4231.86
212,24468,4251.92
213,24444,4271.97
214,24424,4292.03
215,24408,4312.09
216,24400,4332.14
217,24392,4352.20
218,24392,4372.25
219,24388,4392.31
220,24392,4412.37
221,24396,4432.42
222,24400,4452.48
223,24400,4472.53
