Sample_Index,IR_Value,Timestamp_ms
0,15456,0.00
1,16180,3.33
2,16732,6.67
3,17040,10.00
4,17380,13.33
5,17832,16.67
6,18520,20.00
7,19580,23.33
8,20516,26.67
9,21136,30.00
10,21612,33.33
11,21964,36.67
12,22272,40.00
13,22516,43.33
14,22824,46.67
15,23108,50.00
16,23296,53.33
17,23468,56.67
18,23528,60.00
19,23576,63.33
20,23648,66.67
21,23736,70.00
22,23784,73.33
23,23828,76.67
24,23908,80.00
25,24028,83.33
26,24112,86.67
27,24224,90.00
28,24364,93.33
29,24496,96.67
30,24644,100.00
31,24780,103.33
32,24896,106.67
33,24996,110.00
34,25120,113.33
35,25264,116.67
36,25408,120.00
37,25544,123.33
38,25640,126.67
39,25760,130.00
40,25980,133.33
41,26488,136.67
42,27128,140.00
43,27444,143.33
44,27504,146.67
45,27488,150.00
46,27464,153.33
47,27464,156.67
48,27468,160.00
49,27480,163.33
50,27500,166.67
51,27528,170.00
52,27552,173.33
53,27584,176.67
54,27620,180.00
55,27652,183.33
56,27696,186.67
57,27728,190.00
58,27764,193.33
59,27800,196.67
60,27836,200.00
61,27872,203.33
62,27904,206.67
63,27932,210.00
64,27960,213.33
65,27984,216.67
66,27936,220.00
67,27760,223.33
68,27572,226.67
69,27456,230.00
70,27372,233.33
71,27320,236.67
72,27264,240.00
73,27228,243.33
74,27208,246.67
75,27204,250.00
76,27196,253.33
77,27188,256.67
78,27184,260.00
79,27176,263.33
80,27172,266.67
81,27168,270.00
82,27160,273.33
83,27152,276.67
84,27148,280.00
85,27128,283.33
86,27116,286.67
87,27108,290.00
88,27092,293.33
89,27076,296.67
90,27072,300.00
91,27056,303.33
92,27040,306.67
93,27028,310.00
94,27012,313.33
95,26988,316.67
96,26968,320.00
97,26940,323.33
98,26916,326.67
99,26884,330.00
100,26856,333.33
101,26836,336.67
102,26816,340.00
103,26808,343.33
104,26792,346.67
105,26780,350.00
106,26764,353.33
107,26748,356.67
108,26732,360.00
109,26724,363.33
110,26712,366.67
111,26648,370.00
112,26544,373.33
113,26424,376.67
114,26304,380.00
115,26188,383.33
116,26072,386.67
117,25996,390.00
118,25960,393.33
119,25956,396.67
120,25952,400.00
121,25948,403.33
122,25964,406.67
123,25980,410.00
124,25988,413.33
125,25984,416.67
126,25960,420.00
127,25924,423.33
128,25900,426.67
129,25880,430.00
130,25860,433.33
131,25848,436.67
132,25864,440.00
133,25864,443.33
134,25860,446.67
135,25876,450.00
136,25916,453.33
137,25972,456.67
138,26012,460.00
139,26052,463.33
140,26076,466.67
141,26112,470.00
142,26140,473.33
143,26156,476.67
144,26164,480.00
145,26172,483.33
146,26184,486.67
147,26200,490.00
148,26216,493.33
149,26228,496.67
150,26240,500.00
151,26256,503.33
152,26280,506.67
153,26264,510.00
154,26172,513.33
155,26024,516.67
156,25848,520.00
157,25692,523.33
158,25580,526.67
159,25524,530.00
160,25508,533.33
161,25516,536.67
162,25524,540.00
163,25528,543.33
164,25544,546.67
165,25564,550.00
166,25584,553.33
167,25596,556.67
168,25600,560.00
169,25600,563.33
170,25588,566.67
171,25584,570.00
172,25588,573.33
173,25596,576.67
174,25600,580.00
175,25620,583.33
176,25640,586.67
177,25660,590.00
178,25688,593.33
179,25712,596.67
180,25744,600.00
181,25784,603.33
182,25812,606.67
183,25856,610.00
184,25896,613.33
185,25944,616.67
186,25988,620.00
187,26024,623.33
188,26048,626.67
189,26048,630.00
190,26028,633.33
191,26016,636.67
192,26016,640.00
193,26032,643.33
194,26028,646.67
195,25964,650.00
196,25816,653.33
197,25612,656.67
198,25428,660.00
199,25276,663.33
200,25180,666.67
201,25136,670.00
202,25112,673.33
203,25084,676.67
204,25048,680.00
205,25052,683.33
206,25100,686.67
207,25188,690.00
208,25264,693.33
209,25300,696.67
210,25320,700.00
211,25332,703.33
212,25348,706.67
213,25348,710.00
214,25356,713.33
215,25368,716.67
216,25384,720.00
217,25364,723.33
218,25364,726.67
219,25376,730.00
220,25404,733.33
221,25420,736.67
222,25436,740.00
223,25460,743.33
224,25504,746.67
225,25568,750.00
226,25612,753.33
227,25640,756.67
228,25656,760.00
229,25668,763.33
230,25680,766.67
231,25700,770.00
232,25720,773.33
233,25740,776.67
234,25756,780.00
235,25760,783.33
236,25708,786.67
237,25588,790.00
238,25436,793.33
239,25304,796.67
240,25208,800.00
241,25164,803.33
242,25152,806.67
243,25172,810.00
244,25208,813.33
245,25252,816.67
246,25288,820.00
247,25324,823.33
248,25360,826.67
249,25392,830.00
250,25412,833.33
251,25412,836.67
252,25412,840.00
253,25400,843.33
254,25396,846.67
255,25400,850.00
256,25412,853.33
257,25428,856.67
258,25448,860.00
259,25468,863.33
260,25500,866.67
261,25528,870.00
262,25564,873.33
263,25588,876.67
264,25612,880.00
265,25632,883.33
266,25660,886.67
267,25684,890.00
268,25700,893.33
269,25708,896.67
270,25716,900.00
271,25724,903.33
272,25740,906.67
273,25760,910.00
274,25756,913.33
275,25688,916.67
276,25564,920.00
277,25424,923.33
278,25308,926.67
279,25232,930.00
280,25204,933.33
281,25212,936.67
282,25240,940.00
283,25264,943.33
284,25284,946.67
285,25304,950.00
286,25328,953.33
287,25364,956.67
288,25396,960.00
289,25424,963.33
290,25440,966.67
291,25440,970.00
292,25436,973.33
293,25448,976.67
294,25460,980.00
295,25488,983.33
296,25516,986.67
297,25548,990.00
298,25584,993.33
299,25612,996.67
300,25644,1000.00
301,25676,1003.33
302,25708,1006.67
303,25732,1010.00
304,25752,1013.33
305,25772,1016.67
306,25796,1020.00
307,25812,1023.33
308,25832,1026.67
309,25848,1030.00
310,25864,1033.33
311,25880,1036.67
312,25892,1040.00
313,25908,1043.33
314,25908,1046.67
315,25860,1050.00
316,25740,1053.33
317,25580,1056.67
318,25428,1060.00
319,25316,1063.33
320,25256,1066.67
321,25228,1070.00
322,25224,1073.33
323,25228,1076.67
324,25220,1080.00
325,25216,1083.33
326,25224,1086.67
327,25236,1090.00
328,25248,1093.33
329,25264,1096.67
330,25276,1100.00
331,25280,1103.33
332,25292,1106.67
333,25292,1110.00
334,25292,1113.33
335,25292,1116.67
336,25308,1120.00
337,25352,1123.33
338,25408,1126.67
339,25460,1130.00
340,25504,1133.33
341,25548,1136.67
342,25580,1140.00
343,25616,1143.33
344,25640,1146.67
345,25664,1150.00
346,25696,1153.33
347,25712,1156.67
348,25744,1160.00
