Sample_Index,IR_Value,Timestamp_ms
0,19252,0.00
1,20260,3.33
2,20996,6.67
3,21292,10.00
4,21364,13.33
5,21468,16.67
6,21656,20.00
7,19220,23.33
8,18936,26.67
9,18860,30.00
10,19472,33.33
11,20360,36.67
12,21308,40.00
13,22084,43.33
14,22428,46.67
15,22596,50.00
16,22804,53.33
17,22876,56.67
18,22728,60.00
19,22724,63.33
20,22536,66.67
21,22520,70.00
22,22732,73.33
23,22912,76.67
24,23072,80.00
25,23172,83.33
26,23220,86.67
27,23292,90.00
28,23400,93.33
29,23496,96.67
30,23564,100.00
31,23644,103.33
32,23732,106.67
33,23856,110.00
34,23972,113.33
35,24052,116.67
36,24144,120.00
37,24236,123.33
38,24336,126.67
39,24436,130.00
40,24536,133.33
41,24616,136.67
42,24688,140.00
43,24768,143.33
44,24836,146.67
45,24816,150.00
46,24668,153.33
47,24488,156.67
48,24328,160.00
49,24236,163.33
50,24188,166.67
51,24176,170.00
52,24188,173.33
53,24212,176.67
54,24224,180.00
55,24224,183.33
56,24208,186.67
57,24184,190.00
58,24156,193.33
59,24132,196.67
60,24120,200.00
61,24120,203.33
62,24124,206.67
63,24124,210.00
64,24120,213.33
65,24124,216.67
66,24116,220.00
67,24132,223.33
68,24160,226.67
69,24200,230.00
70,24220,233.33
71,24228,236.67
72,24248,240.00
73,24276,243.33
74,24324,246.67
75,24364,250.00
76,24372,253.33
77,24372,256.67
78,24364,260.00
79,24364,263.33
80,24368,266.67
81,24392,270.00
82,24444,273.33
83,24492,276.67
84,24560,280.00
85,24628,283.33
86,24704,286.67
87,24800,290.00
88,24924,293.33
89,25076,296.67
90,25196,300.00
91,25252,303.33
92,25208,306.67
93,25100,310.00
94,24976,313.33
95,24864,316.67
96,24776,320.00
97,24708,323.33
98,24676,326.67
99,24656,330.00
100,24656,333.33
101,24656,336.67
102,24660,340.00
103,24664,343.33
104,24668,346.67
105,24668,350.00
106,24664,353.33
107,24660,356.67
108,24656,360.00
109,24652,363.33
110,24652,366.67
111,24648,370.00
112,24652,373.33
113,24664,376.67
114,24672,380.00
115,24692,383.33
116,24696,386.67
117,24700,390.00
118,24704,393.33
119,24712,396.67
120,24708,400.00
121,24704,403.33
122,24692,406.67
123,24684,410.00
124,24676,413.33
125,24668,416.67
126,24660,420.00
127,24648,423.33
128,24636,426.67
129,24624,430.00
130,24628,433.33
131,24616,436.67
132,24604,440.00
133,24600,443.33
134,24600,446.67
135,24596,450.00
136,24596,453.33
137,24588,456.67
138,24576,460.00
139,24516,463.33
140,24404,466.67
141,24264,470.00
142,24116,473.33
143,23976,476.67
144,23860,480.00
145,23776,483.33
146,23716,486.67
147,23680,490.00
148,23664,493.33
149,23652,496.67
150,23656,500.00
151,23672,503.33
152,23676,506.67
153,23672,510.00
154,23656,513.33
155,23632,516.67
156,23616,520.00
157,23600,523.33
158,23584,526.67
159,23576,530.00
160,23580,533.33
161,23592,536.67
162,23612,540.00
163,23640,543.33
164,23672,546.67
165,23696,550.00
166,23712,553.33
167,23740,556.67
168,23764,560.00
169,23768,563.33
170,23776,566.67
171,23780,570.00
172,23780,573.33
173,23792,576.67
174,23800,580.00
175,23808,583.33
176,23824,586.67
177,23844,590.00
178,23860,593.33
179,23884,596.67
180,23904,600.00
181,23884,603.33
182,23808,606.67
183,23696,610.00
184,23572,613.33
185,23452,616.67
186,23364,620.00
187,23316,623.33
188,23292,626.67
189,23288,630.00
190,23288,633.33
191,23300,636.67
192,23308,640.00
193,23324,643.33
194,23336,646.67
195,23336,650.00
196,23332,653.33
197,23324,656.67
198,23312,660.00
199,23300,663.33
200,23296,666.67
201,23304,670.00
202,23320,673.33
203,23340,676.67
204,23364,680.00
205,23384,683.33
206,23408,686.67
207,23432,690.00
208,23456,693.33
209,23484,696.67
210,23508,700.00
211,23532,703.33
212,23552,706.67
213,23572,710.00
214,23588,713.33
215,23612,716.67
216,23632,720.00
217,23652,723.33
218,23672,726.67
219,23688,730.00
220,23704,733.33
221,23728,736.67
222,23744,740.00
