Sample_Index,IR_Value,Timestamp_ms
0,15280,0.00
1,15424,3.33
2,15824,6.67
3,16368,10.00
4,17260,13.33
5,18096,16.67
6,18840,20.00
7,19576,23.33
8,20188,26.67
9,20768,30.00
10,21200,33.33
11,21512,36.67
12,21596,40.00
13,21656,43.33
14,21976,46.67
15,22376,50.00
16,22916,53.33
17,23612,56.67
18,24368,60.00
19,24908,63.33
20,25240,66.67
21,25464,70.00
22,25652,73.33
23,25672,76.67
24,25776,80.00
25,25840,83.33
26,25900,86.67
27,25944,90.00
28,25972,93.33
29,25996,96.67
30,26028,100.00
31,26068,103.33
32,26108,106.67
33,26160,110.00
34,26192,113.33
35,26224,116.67
36,26244,120.00
37,26256,123.33
38,26276,126.67
39,26300,130.00
40,26320,133.33
41,26344,136.67
42,26364,140.00
43,26392,143.33
44,26416,146.67
45,26448,150.00
46,26468,153.33
47,26500,156.67
48,26524,160.00
49,26544,163.33
50,26556,166.67
51,26564,170.00
52,26576,173.33
53,26596,176.67
54,26608,180.00
55,26628,183.33
56,26640,186.67
57,26652,190.00
58,26664,193.33
59,26676,196.67
60,26680,200.00
61,26644,203.33
62,26568,206.67
63,26476,210.00
64,26372,213.33
65,26280,216.67
66,26208,220.00
67,26152,223.33
68,26120,226.67
69,26112,230.00
70,26104,233.33
71,26104,236.67
72,26104,240.00
73,26124,243.33
74,26164,246.67
75,26216,250.00
76,26212,253.33
77,26180,256.67
78,26116,260.00
79,26012,263.33
80,25904,266.67
81,25820,270.00
82,25756,273.33
83,25704,276.67
84,25656,280.00
85,25636,283.33
86,25612,286.67
87,25584,290.00
88,25552,293.33
89,25540,296.67
90,25536,300.00
91,25540,303.33
92,25556,306.67
93,25564,310.00
94,25568,313.33
95,25564,316.67
96,25556,320.00
97,25544,323.33
98,25532,326.67
99,25520,330.00
100,25516,333.33
101,25516,336.67
102,25524,340.00
103,25520,343.33
104,25528,346.67
105,25536,350.00
106,25548,353.33
107,25560,356.67
108,25576,360.00
109,25576,363.33
110,25524,366.67
111,25440,370.00
112,25360,373.33
113,25284,376.67
114,25216,380.00
115,25200,383.33
116,25192,386.67
117,25216,390.00
118,25244,393.33
119,25276,396.67
120,25304,400.00
121,25320,403.33
122,25324,406.67
123,25316,410.00
124,25288,413.33
125,25252,416.67
126,25236,420.00
127,25224,423.33
128,25208,426.67
129,25220,430.00
130,25244,433.33
131,25264,436.67
132,25284,440.00
133,25308,443.33
134,25340,446.67
135,25372,450.00
136,25420,453.33
137,25480,456.67
138,25520,460.00
139,25544,463.33
140,25576,466.67
141,25596,470.00
142,25612,473.33
143,25632,476.67
144,25648,480.00
145,25664,483.33
146,25680,486.67
147,25696,490.00
148,25716,493.33
149,25728,496.67
150,25740,500.00
151,25764,503.33
152,25784,506.67
153,25800,510.00
154,25804,513.33
155,25772,516.67
156,25696,520.00
157,25596,523.33
158,25488,526.67
159,25404,530.00
160,25336,533.33
161,25304,536.67
162,25300,540.00
163,25316,543.33
164,25336,546.67
165,25360,550.00
166,25396,553.33
167,25420,556.67
168,25448,560.00
169,25456,563.33
170,25460,566.67
171,25448,570.00
172,25444,573.33
173,25436,576.67
174,25436,580.00
175,25440,583.33
176,25444,586.67
177,25456,590.00
178,25480,593.33
179,25504,596.67
180,25536,600.00
181,25560,603.33
182,25580,606.67
183,25600,610.00
184,25612,613.33
185,25628,616.67
186,25644,620.00
187,25656,623.33
188,25668,626.67
189,25680,630.00
190,25688,633.33
191,25696,636.67
192,25708,640.00
193,25724,643.33
194,25736,646.67
195,25752,650.00
196,25768,653.33
197,25756,656.67
198,25700,660.00
199,25612,663.33
200,25496,666.67
201,25392,670.00
202,25312,673.33
203,25260,676.67
204,25252,680.00
205,25252,683.33
206,25264,686.67
207,25276,690.00
208,25288,693.33
209,25304,696.67
210,25324,700.00
211,25344,703.33
212,25352,706.67
213,25360,710.00
214,25352,713.33
215,25332,716.67
216,25300,720.00
217,25292,723.33
218,25304,726.67
219,25312,730.00
220,25324,733.33
221,25336,736.67
222,25360,740.00
223,25380,743.33
224,25400,746.67
225,25424,750.00
226,25460,753.33
227,25480,756.67
228,25492,760.00
229,25500,763.33
230,25512,766.67
231,25516,770.00
232,25520,773.33
233,25524,776.67
234,25532,780.00
235,25536,783.33
236,25528,786.67
237,25488,790.00
238,25400,793.33
239,25292,796.67
240,25176,800.00
241,25088,803.33
242,25032,806.67
243,25016,810.00
244,25020,813.33
245,25032,816.67
246,25048,820.00
247,25060,823.33
248,25068,826.67
249,25084,830.00
250,25092,833.33
251,25092,836.67
252,25088,840.00
253,25080,843.33
254,25056,846.67
255,25044,850.00
256,25028,853.33
257,25024,856.67
258,25020,860.00
259,25028,863.33
260,25044,866.67
261,25060,870.00
262,25076,873.33
263,25096,876.67
264,25120,880.00
265,25152,883.33
266,25184,886.67
267,25212,890.00
268,25232,893.33
269,25248,896.67
270,25264,900.00
271,25276,903.33
272,25288,906.67
273,25316,910.00
274,25324,913.33
275,25288,916.67
276,25212,920.00
277,25088,923.33
278,24960,926.67
279,24864,930.00
280,24800,933.33
281,24768,936.67
282,24760,940.00
