Sample_Index,IR_Value,Timestamp_ms
0,20976,0.00
1,20816,10.00
2,21052,20.00
3,21148,30.00
4,21184,40.00
5,23292,50.00
6,24516,60.00
7,24632,70.00
8,24472,80.00
9,24640,90.00
10,24976,100.00
11,25180,110.00
12,25256,120.00
13,25212,130.00
14,25200,140.00
15,25208,150.00
16,25216,160.00
17,24932,170.00
18,23832,180.00
19,22812,190.00
20,22984,200.00
21,23756,210.00
22,24212,220.00
23,24244,230.00
24,24236,240.00
25,24268,250.00
26,24336,260.00
27,24404,270.00
28,24468,280.00
29,24528,290.00
30,24600,300.00
31,24652,310.00
32,24712,320.00
33,24800,330.00
34,24888,340.00
35,24972,350.00
36,25052,360.00
37,25104,370.00
38,25140,380.00
39,25188,390.00
40,25244,400.00
41,25284,410.00
42,25312,420.00
43,25324,430.00
44,25324,440.00
45,25308,450.00
46,25256,460.00
47,25120,470.00
48,24960,480.00
49,24848,490.00
50,24764,500.00
51,24692,510.00
52,24656,520.00
53,24632,530.00
54,24620,540.00
55,24608,550.00
56,24588,560.00
57,24568,570.00
58,24544,580.00
59,24532,590.00
60,24516,600.00
61,24484,610.00
62,24436,620.00
63,24380,630.00
64,24340,640.00
65,24320,650.00
66,24352,660.00
67,24408,670.00
68,24436,680.00
69,24440,690.00
70,24436,700.00
71,24424,710.00
72,24404,720.00
73,24404,730.00
74,24420,740.00
75,24400,750.00
76,24360,760.00
77,24344,770.00
78,24344,780.00
79,24328,790.00
80,24292,800.00
81,24276,810.00
82,24268,820.00
83,24260,830.00
84,24264,840.00
85,24284,850.00
86,24320,860.00
87,24348,870.00
88,24372,880.00
89,24392,890.00
90,24428,900.00
91,24452,910.00
92,24496,920.00
93,24540,930.00
94,24568,940.00
95,24572,950.00
96,24540,960.00
97,24484,970.00
98,24412,980.00
99,24340,990.00
100,24280,1000.00
101,24236,1010.00
102,24208,1020.00
103,24180,1030.00
104,24152,1040.00
105,24128,1050.00
106,24108,1060.00
107,24088,1070.00
108,24076,1080.00
109,24060,1090.00
110,24052,1100.00
111,24032,1110.00
112,24004,1120.00
113,23972,1130.00
114,23948,1140.00
115,23932,1150.00
116,23924,1160.00
117,23924,1170.00
118,23924,1180.00
119,23928,1190.00
120,23944,1200.00
121,23960,1210.00
122,23976,1220.00
123,23984,1230.00
124,23988,1240.00
125,23988,1250.00
126,23992,1260.00
127,23996,1270.00
128,24000,1280.00
129,24000,1290.00
130,24004,1300.00
131,24008,1310.00
132,24016,1320.00
133,24024,1330.00
134,24028,1340.00
135,24040,1350.00
136,24048,1360.00
137,24060,1370.00
138,24072,1380.00
139,24080,1390.00
140,24092,1400.00
141,24092,1410.00
142,24060,1420.00
143,23996,1430.00
144,23916,1440.00
145,23820,1450.00
146,23732,1460.00
147,23656,1470.00
148,23600,1480.00
149,23564,1490.00
150,23556,1500.00
151,23548,1510.00
152,23548,1520.00
153,23556,1530.00
154,23572,1540.00
155,23592,1550.00
156,23588,1560.00
157,23572,1570.00
158,23556,1580.00
159,23536,1590.00
160,23520,1600.00
161,23512,1610.00
162,23508,1620.00
163,23516,1630.00
164,23516,1640.00
165,23524,1650.00
