Sample_Index,IR_Value,Timestamp_ms
0,19852,0.00
1,20016,10.00
2,19996,20.00
3,20376,30.00
4,21036,40.00
5,22060,50.00
6,22548,60.00
7,22928,70.00
8,23512,80.00
9,24052,90.00
10,24540,100.00
11,24884,110.00
12,25104,120.00
13,25296,130.00
14,25484,140.00
15,25648,150.00
16,25780,160.00
17,25848,170.00
18,25856,180.00
19,25868,190.00
20,25880,200.00
21,25892,210.00
22,25900,220.00
23,25920,230.00
24,25932,240.00
25,25944,250.00
26,25884,260.00
27,25716,270.00
28,25544,280.00
29,25452,290.00
30,25424,300.00
31,25428,310.00
32,25452,320.00
33,25480,330.00
34,25488,340.00
35,25492,350.00
36,25528,360.00
37,25564,370.00
38,25608,380.00
39,25648,390.00
40,25672,400.00
41,25688,410.00
42,25660,420.00
43,25524,430.00
44,25332,440.00
45,25228,450.00
46,25208,460.00
47,25208,470.00
48,25228,480.00
49,25264,490.00
50,25272,500.00
51,25280,510.00
52,25312,520.00
53,25356,530.00
54,25404,540.00
55,25456,550.00
56,25504,560.00
57,25536,570.00
58,25572,580.00
59,25604,590.00
60,25556,600.00
61,25392,610.00
62,25252,620.00
63,25192,630.00
64,25188,640.00
65,25212,650.00
66,25256,660.00
67,25280,670.00
68,25292,680.00
69,25304,690.00
70,25320,700.00
71,25368,710.00
72,25412,720.00
73,25456,730.00
74,25492,740.00
75,25524,750.00
76,25552,760.00
77,25576,770.00
78,25588,780.00
79,25508,790.00
80,25328,800.00
81,25072,810.00
82,24700,820.00
83,24528,830.00
84,24500,840.00
85,24516,850.00
86,24508,860.00
87,24476,870.00
88,24456,880.00
89,24448,890.00
90,24500,900.00
91,24576,910.00
92,24652,920.00
93,24716,930.00
94,24776,940.00
95,24832,950.00
96,24888,960.00
97,24936,970.00
98,24900,980.00
99,24720,990.00
100,24504,1000.00
101,24368,1010.00
102,24332,1020.00
103,24344,1030.00
104,24392,1040.00
105,24428,1050.00
106,24448,1060.00
107,24452,1070.00
108,24480,1080.00
109,24524,1090.00
110,24580,1100.00
111,24632,1110.00
112,24680,1120.00
113,24728,1130.00
114,24776,1140.00
115,24820,1150.00
116,24852,1160.00
117,24780,1170.00
118,24588,1180.00
119,24408,1190.00
120,24336,1200.00
121,24336,1210.00
122,24376,1220.00
123,24444,1230.00
124,24480,1240.00
125,24472,1250.00
126,24456,1260.00
127,24464,1270.00
128,24500,1280.00
129,24548,1290.00
130,24600,1300.00
131,24656,1310.00
132,24696,1320.00
133,24640,1330.00
134,24440,1340.00
135,24256,1350.00
136,24192,1360.00
137,24212,1370.00
138,24264,1380.00
139,24324,1390.00
140,24356,1400.00
141,24356,1410.00
142,24360,1420.00
143,24388,1430.00
144,24440,1440.00
145,24496,1450.00
146,24556,1460.00
147,24620,1470.00
148,24612,1480.00
149,24440,1490.00
150,24196,1500.00
151,24060,1510.00
152,24044,1520.00
153,24068,1530.00
154,24124,1540.00
155,24180,1550.00
156,24212,1560.00
157,24216,1570.00
158,24240,1580.00
159,24284,1590.00
160,24332,1600.00
161,24396,1610.00
162,24448,1620.00
163,24500,1630.00
164,24484,1640.00
165,24284,1650.00
166,24044,1660.00
167,23936,1670.00
168,23932,1680.00
169,23956,1690.00
170,24012,1700.00
171,24068,1710.00
172,24096,1720.00
173,24104,1730.00
174,24132,1740.00
175,24184,1750.00
176,24248,1760.00
177,24320,1770.00
178,24400,1780.00
179,24480,1790.00
180,24548,1800.00
181,24608,1810.00
182,24572,1820.00
183,24368,1830.00
184,24164,1840.00
185,24080,1850.00
186,24092,1860.00
187,24128,1870.00
188,24196,1880.00
189,24244,1890.00
190,24260,1900.00
191,24284,1910.00
192,24328,1920.00
193,24376,1930.00
194,24436,1940.00
195,24492,1950.00
196,24540,1960.00
197,24580,1970.00
198,24620,1980.00
199,24660,1990.00
200,24692,2000.00
201,24612,2010.00
202,24412,2020.00
203,24240,2030.00
204,24180,2040.00
205,24200,2050.00
206,24252,2060.00
207,24296,2070.00
208,24308,2080.00
209,24300,2090.00
210,24308,2100.00
211,24328,2110.00
212,24368,2120.00
213,24416,2130.00
214,24464,2140.00
215,24512,2150.00
216,24552,2160.00
217,24588,2170.00
218,24620,2180.00
219,24608,2190.00
220,24444,2200.00
221,24216,2210.00
222,24092,2220.00
223,24088,2230.00
224,24136,2240.00
225,24204,2250.00
226,24256,2260.00
227,24276,2270.00
228,24284,2280.00
229,24312,2290.00
230,24352,2300.00
231,24400,2310.00
232,24448,2320.00
233,24500,2330.00
234,24540,2340.00
235,24572,2350.00
236,24604,2360.00
237,24636,2370.00
238,24568,2380.00
239,24376,2390.00
240,24200,2400.00
241,24128,2410.00
242,24156,2420.00
243,24220,2430.00
244,24280,2440.00
245,24300,2450.00
246,24300,2460.00
247,24300,2470.00
248,24316,2480.00
249,24352,2490.00
250,24404,2500.00
251,24448,2510.00
252,24488,2520.00
253,24528,2530.00
254,24552,2540.00
255,24476,2550.00
256,24276,2560.00
257,24092,2570.00
258,24016,2580.00
259,24040,2590.00
260,24096,2600.00
261,24148,2610.00
262,24160,2620.00
263,24148,2630.00
264,24156,2640.00
265,24192,2650.00
266,24236,2660.00
267,24292,2670.00
268,24340,2680.00
269,24388,2690.00
270,24420,2700.00
271,24328,2710.00
272,24092,2720.00
273,23904,2730.00
274,23836,2740.00
275,23848,2750.00
276,23892,2760.00
277,23940,2770.00
278,23960,2780.00
279,23952,2790.00
280,23944,2800.00
281,23964,2810.00
282,24004,2820.00
283,24060,2830.00
284,24116,2840.00
285,24172,2850.00
286,24192,2860.00
287,24056,2870.00
288,23800,2880.00
289,23616,2890.00
290,23552,2900.00
291,23584,2910.00
292,23640,2920.00
293,23676,2930.00
294,23688,2940.00
295,23672,2950.00
296,23676,2960.00
297,23708,2970.00
298,23768,2980.00
299,23832,2990.00
300,23888,3000.00
301,23940,3010.00
302,23984,3020.00
303,23880,3030.00
304,23600,3040.00
305,23344,3050.00
306,23248,3060.00
307,23244,3070.00
308,23276,3080.00
309,23324,3090.00
310,23356,3100.00
311,23368,3110.00
312,23384,3120.00
313,23428,3130.00
314,23488,3140.00
315,23560,3150.00
316,23624,3160.00
317,23680,3170.00
318,23728,3180.00
319,23780,3190.00
320,23844,3200.00
321,23788,3210.00
322,23528,3220.00
323,23284,3230.00
324,23172,3240.00
325,23160,3250.00
326,23196,3260.00
327,23256,3270.00
328,23304,3280.00
329,23328,3290.00
330,23344,3300.00
331,23384,3310.00
332,23448,3320.00
333,23548,3330.00
334,23660,3340.00
335,23724,3350.00
336,23792,3360.00
337,23844,3370.00
338,23880,3380.00
339,23928,3390.00
340,23980,3400.00
341,23960,3410.00
342,23744,3420.00
343,23496,3430.00
344,23364,3440.00
345,23332,3450.00
346,23344,3460.00
347,23384,3470.00
348,23428,3480.00
349,23452,3490.00
350,23468,3500.00
351,23508,3510.00
352,23564,3520.00
353,23628,3530.00
354,23708,3540.00
355,23780,3550.00
356,23836,3560.00
357,23884,3570.00
358,23932,3580.00
359,23980,3590.00
360,24008,3600.00
361,23884,3610.00
362,23632,3620.00
363,23444,3630.00
364,23392,3640.00
365,23400,3650.00
366,23448,3660.00
367,23508,3670.00
368,23536,3680.00
369,23548,3690.00
370,23560,3700.00
371,23604,3710.00
372,23660,3720.00
373,23716,3730.00
374,23776,3740.00
375,23832,3750.00
376,23888,3760.00
377,23940,3770.00
378,23996,3780.00
379,24060,3790.00
380,24092,3800.00
381,23968,3810.00
382,23728,3820.00
383,23568,3830.00
384,23536,3840.00
385,23544,3850.00
386,23592,3860.00
387,23628,3870.00
388,23628,3880.00
389,23624,3890.00
390,23652,3900.00
391,23700,3910.00
392,23768,3920.00
393,23832,3930.00
394,23892,3940.00
395,23948,3950.00
396,23988,3960.00
397,24024,3970.00
398,24076,3980.00
399,24124,3990.00
400,24068,4000.00
401,23844,4010.00
402,23620,4020.00
403,23536,4030.00
404,23548,4040.00
405,23584,4050.00
406,23648,4060.00
407,23672,4070.00
408,23684,4080.00
409,23696,4090.00
410,23740,4100.00
411,23804,4110.00
412,23868,4120.00
413,23940,4130.00
414,24000,4140.00
415,24052,4150.00
416,24096,4160.00
417,24152,4170.00
418,24196,4180.00
419,24108,4190.00
420,23884,4200.00
421,23712,4210.00
422,23664,4220.00
423,23692,4230.00
424,23756,4240.00
425,23812,4250.00
426,23836,4260.00
427,23836,4270.00
428,23852,4280.00
429,23884,4290.00
430,23944,4300.00
431,24008,4310.00
432,24064,4320.00
433,24112,4330.00
434,24156,4340.00
435,24192,4350.00
436,24208,4360.00
437,24088,4370.00
438,23852,4380.00
439,23688,4390.00
440,23656,4400.00
441,23688,4410.00
442,23752,4420.00
443,23800,4430.00
444,23820,4440.00
445,23820,4450.00
446,23836,4460.00
447,23876,4470.00
448,23932,4480.00
449,24004,4490.00
450,24096,4500.00
451,24192,4510.00
452,24288,4520.00
453,24344,4530.00
454,24256,4540.00
455,23952,4550.00
456,23628,4560.00
457,23476,4570.00
458,23456,4580.00
459,23480,4590.00
460,23500,4600.00
461,23500,4610.00
462,23380,4620.00
463,23236,4630.00
464,23160,4640.00
465,23184,4650.00
466,23272,4660.00
467,23368,4670.00
468,23448,4680.00
469,23492,4690.00
470,23324,4700.00
471,23040,4710.00
472,22900,4720.00
473,22904,4730.00
474,22968,4740.00
475,23072,4750.00
476,23148,4760.00
477,23180,4770.00
478,23204,4780.00
479,23256,4790.00
480,23348,4800.00
481,23456,4810.00
482,23564,4820.00
483,23644,4830.00
484,23700,4840.00
485,23588,4850.00
486,23260,4860.00
487,23024,4870.00
488,22996,4880.00
489,23028,4890.00
490,23072,4900.00
491,23152,4910.00
492,23204,4920.00
493,23224,4930.00
494,23260,4940.00
495,23320,4950.00
496,23412,4960.00
497,23508,4970.00
498,23600,4980.00
499,23680,4990.00
500,23700,5000.00
501,23496,5010.00
502,23172,5020.00
503,22996,5030.00
504,22984,5040.00
505,23008,5050.00
506,23060,5060.00
507,23116,5070.00
508,23144,5080.00
509,23144,5090.00
510,23172,5100.00
511,23244,5110.00
512,23348,5120.00
513,23440,5130.00
514,23544,5140.00
515,23624,5150.00
516,23676,5160.00
517,23660,5170.00
518,23428,5180.00
519,23116,5190.00
520,22992,5200.00
521,22996,5210.00
522,23028,5220.00
523,23108,5230.00
524,23164,5240.00
525,23188,5250.00
526,23212,5260.00
527,23260,5270.00
528,23336,5280.00
529,23444,5290.00
530,23552,5300.00
531,23652,5310.00
532,23744,5320.00
533,23832,5330.00
534,23904,5340.00
535,23904,5350.00
536,23696,5360.00
537,23420,5370.00
538,23304,5380.00
539,23320,5390.00
540,23384,5400.00
541,23460,5410.00
542,23544,5420.00
543,23592,5430.00
544,23652,5440.00
545,23708,5450.00
546,23780,5460.00
547,23860,5470.00
548,23928,5480.00
549,23968,5490.00
550,23988,5500.00
551,24020,5510.00
552,24056,5520.00
553,24096,5530.00
554,23992,5540.00
555,23700,5550.00
556,23456,5560.00
557,23388,5570.00
558,23416,5580.00
559,23480,5590.00
560,23540,5600.00
561,23560,5610.00
562,23548,5620.00
563,23552,5630.00
564,23600,5640.00
565,23676,5650.00
566,23760,5660.00
567,23836,5670.00
568,23908,5680.00
569,23972,5690.00
570,24024,5700.00
571,23964,5710.00
572,23692,5720.00
573,23404,5730.00
574,23280,5740.00
575,23264,5750.00
576,23292,5760.00
577,23348,5770.00
578,23400,5780.00
579,23420,5790.00
580,23456,5800.00
581,23520,5810.00
582,23608,5820.00
583,23696,5830.00
584,23768,5840.00
585,23824,5850.00
586,23876,5860.00
587,23928,5870.00
588,23944,5880.00
589,23764,5890.00
590,23452,5900.00
591,23272,5910.00
592,23240,5920.00
593,23256,5930.00
594,23300,5940.00
595,23356,5950.00
596,23400,5960.00
597,23424,5970.00
598,23436,5980.00
599,23468,5990.00
600,23528,6000.00
601,23604,6010.00
602,23672,6020.00
603,23724,6030.00
604,23768,6040.00
605,23812,6050.00
606,23812,6060.00
607,23616,6070.00
608,23300,6080.00
609,23136,6090.00
610,23124,6100.00
611,23148,6110.00
612,23200,6120.00
613,23252,6130.00
614,23268,6140.00
615,23252,6150.00
616,23272,6160.00
617,23328,6170.00
618,23396,6180.00
619,23476,6190.00
620,23552,6200.00
621,23628,6210.00
622,23696,6220.00
623,23772,6230.00
624,23836,6240.00
625,23796,6250.00
626,23532,6260.00
627,23256,6270.00
628,23156,6280.00
629,23172,6290.00
630,23244,6300.00
631,23316,6310.00
632,23372,6320.00
633,23412,6330.00
634,23436,6340.00
635,23488,6350.00
636,23548,6360.00
637,23632,6370.00
638,23716,6380.00
639,23812,6390.00
640,23908,6400.00
641,23964,6410.00
642,24008,6420.00
643,24060,6430.00
644,24004,6440.00
645,23720,6450.00
646,23452,6460.00
647,23396,6470.00
648,23436,6480.00
649,23536,6490.00
